,S,T,E,A,Y,D,Q,R,F
0,49900.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49896.13035846019,1.1630120898428957,87.03437888531664,4.986037501103615,9.5298375766514,0.44419358014865973,0.0002304931207376325,0.7082975438192854,0.0036538698159896926
2,49883.37724809325,4.860485862123108,79.36626564718676,9.743517677672731,17.646513539403085,1.8361672225155825,0.0018521917554128755,3.151692525138343,0.016257240964738576
3,49867.79134585345,9.199155898163685,77.43467537367017,13.090613258549316,22.72309480231535,3.4435721779646986,0.004627152297782565,6.280520847049921,0.03239463654678452
4,49844.496933381335,15.407125383496188,78.7679949844445,16.706262941823198,27.676483091381446,5.705163379512405,0.009643890151459824,11.17276795808896,0.05762498977883568
5,49821.84785136227,21.186163642855504,82.09453388735001,19.56405721414906,31.305125025528103,7.776033631259991,0.015170551565373053,16.127886909195794,0.08317777583591365
6,49791.14346144045,28.692552340536466,88.09989244000309,22.96469861221974,35.43712486220891,10.423777301799033,0.023410635799264674,23.09597332903459,0.11910903795277265
7,49762.695446525846,35.371579025413055,94.48525800085704,25.863211565952472,38.89255203533521,12.7458931289834,0.03169184810791032,29.760892419832675,0.153475449673884
8,49725.04720925168,43.884463463791406,103.59776647140708,29.504443156002274,43.22780864038328,15.66812795295009,0.043530199361803114,38.82643218459038,0.20021867983736583
9,49690.590144896174,51.41485498607691,112.32686890349282,32.728472121955015,47.09666539820758,18.225294490187785,0.05522519525593066,47.31847008381152,0.2440039248423266
10,49645.24861015026,61.02719529761749,124.14692779279223,36.88391139476014,52.14400671408124,21.46097905229162,0.0718810954061163,58.7137307824507,0.30275772035413606
11,49603.84991448195,69.57238537125892,135.1457591626427,40.62790970051075,56.75069794730796,24.31791214827614,0.08837530437834078,69.28975827789827,0.3572876057823653
12,49549.40782940013,80.55197134149086,149.79614822014594,45.51006386828586,62.831645671016865,27.970632717744497,0.11198823097957404,83.3897327879307,0.42998776228063573
13,49499.6910987723,90.38005409687237,163.2946944344891,49.943878531977305,68.41387064938327,31.229343579575374,0.13550563515226835,96.41440924939432,0.4971450508600307
14,49434.27641497061,103.09164436087198,181.16610092848455,55.7566573880257,75.79926879002106,35.43609681747988,0.16935273939649867,113.7180956065419,0.5863683985776531
15,49374.505391705934,114.53793640755292,197.5672100061224,61.055109467355585,82.58209042028471,39.22123496164997,0.20321269586059043,129.65924491803133,0.6685694172191061
16,49295.8231713724,129.41898075276626,219.2220111298523,68.01865518822582,91.55105941364839,44.143396743337874,0.2521137589780546,150.79305949779794,0.7775521429974064
17,49223.90437732494,142.87684345296498,239.05413091456253,74.37650734124763,99.77996958230658,48.59933239236423,0.3011552122930364,170.22989382714152,0.8777899521744942
18,49129.21503820661,160.43468543499822,265.1943676822167,82.74085126568535,110.64750901200928,54.42264029345675,0.3720966673433067,195.9623072301746,1.01050420750818
19,49042.66599081145,176.35747843715404,289.0979078625099,90.38186459524134,120.60492821479428,59.71533491138996,0.443305112677162,219.60076121990335,1.1324288348847742
20,48928.736924007324,197.17468213113534,320.55824737532424,100.43600404464387,133.73675598028456,66.65356615029376,0.5463381734421283,250.8637868951988,1.2936952423650652
21,48824.64071968653,216.08153514809848,349.2841262478141,109.61947303503202,145.7516265568588,72.97441416959961,0.6497316148398065,279.556654307335,1.4417192339023701
22,48687.689080108896,240.82335029430962,387.0323587953113,121.69829879462708,161.5733778880033,81.27457642416901,0.799223577465562,317.4723878914411,1.6373462257977405
23,48562.64677229155,263.30518447179867,421.44245759199606,132.724164141731,176.02731620962584,88.84502493687903,0.9490719570855225,352.2432379339923,1.8167704653546386
24,48398.28524911418,292.7258179125947,466.5781327813262,147.21379348554314,195.03030091690067,98.79307083848889,1.1654084040621195,398.15451060399306,2.053715942915686
25,48248.375456973714,319.44924314550445,507.6411472996364,160.42632108011276,212.36099521676908,107.86940379328806,1.3818726719826648,440.22468736008335,2.270872458912408
26,48051.572960111436,354.39423879572223,561.3851525651697,177.7673727621115,235.1043411202567,119.79585098100009,1.6937154701905666,495.72894457172487,2.5574236223925606
27,47872.329822624306,386.10102567872406,610.1618367284549,193.55668596495718,255.80539400001365,130.67364802848135,2.004990221677905,546.546765516033,2.8198312373548524
28,47637.402499702504,427.50276850915276,673.8292347781487,214.24427349384555,282.91294539578115,144.9584794082394,2.45217937652307,613.5318231331887,3.1657962026086057
29,47423.826991866525,465.00213494783395,731.4399782549106,233.0444116339589,307.52828655466726,157.97615587846528,2.897192806520544,674.8025259793687,3.4823220777450477
30,47144.48066683916,513.8647655371811,806.3866296372292,257.6228789338666,339.6774075084256,175.05215745465247,3.5343176242874472,755.4819540734651,3.8992223917318656
31,46891.10569354635,558.015017075776,873.9525489961463,279.9043997921585,368.7873999352067,190.59274443776778,4.165961670352065,829.1959967776302,4.2802377686147945
32,46560.55784497764,615.3841585710009,961.4838315176848,308.9539992582504,406.68562598720354,210.94606944029644,5.066485117800567,926.1405011794045,4.781483950720793
33,46261.593563751674,667.05950800531,1040.0308397154406,335.2084348852136,440.88099154303274,229.43603025157543,5.95518468806518,1014.5964517339899,5.238995425700828
34,45872.80991185257,733.9714723069781,1141.2592286386644,369.32030339891793,485.22533458698524,253.6022816824619,7.215740728801696,1130.755708952509,5.840017852116112
35,45522.40072300674,794.0094429059177,1231.5740466846605,400.03312248456797,525.0641931493058,275.5057017752265,8.452885333544776,1236.5721385460088,6.387746114035489
36,45068.48553242494,871.4144497294194,1347.213266868925,439.7682636018247,576.4771810655284,304.05923185391697,10.19693759707791,1375.2790960019388,7.106040856434192
37,44661.110906013055,940.5396016429595,1449.6430133098363,475.3766623998893,622.4202712115791,329.86520392506617,11.897260524642608,1501.3876737806686,7.759407192298072
38,44135.88620242535,1029.194685453139,1579.7328448308165,521.2046511677574,681.3572321141444,363.39871481752215,14.276691963086531,1666.334535630981,8.614441597206204
39,43666.92873895624,1107.9161513248664,1693.9285858344579,562.0369950631822,733.6775646722606,393.5992658737502,16.578099577259753,1815.9441888234333,9.390409874550016
40,43065.718305073824,1208.246723173719,1837.5000829170474,614.2515521189407,800.3024441262486,432.6903294823943,19.7705538124736,2011.1166910913548,10.403318203997923
41,42532.19720807631,1296.7309632509168,1962.1228495964497,660.4473850344383,858.9694047228112,467.7459964004428,22.8292838526005,2187.6368795014328,11.320029564597093
42,41852.788012092904,1408.666315698711,2116.8421508446713,719.0598448789384,933.0030647343478,512.9071041708768,27.028413511152383,2417.1920739563348,12.513020112066682
43,41254.208300029524,1506.5932017444438,2249.279124783323,770.4739525424043,997.5485838605103,553.1975937495074,31.007006808280256,2624.103081495586,13.58915498643064
